twitter_user_id,friend_degree_avg,friend_degree_max,friend_degree_min,friend_degree_var,follower_degree_avg,follower_degree_max,follower_degree_min,follower_degree_var
54515428,2917.395219,3108339,1,1359703410,7019.625489,4954652,0,8996229509
409331274,3872.062241,1285389,1,1462554284,7408.76994,2037271,0,4555515836
261782937,2516.873427,1751017,1,473558801.9,5942.159772,4954825,0,5685544407
59064380,4076.220167,1285380,1,1918167944,5838.147086,2037148,0,4384324643
248908429,4175.41843,1285380,1,1603792725,7871.578157,2037148,0,5149586049
14728535,16287.04206,1654653,1,8663337926,25651.88954,8136581,0,43064960868
20872901,4260.970079,1285380,3,2723708828,8764.769291,2731287,0,11978642168
261886643,2403.620518,1751032,1,551451035.8,5284.966777,4351313,0,4946485477
814984682,6602.313859,1285380,3,2396641138,12403.12455,2321939,0,9464766458
22151425,2217.528417,852632,2,438150563.1,2928.978863,831566,0,559047284.4
2463034337,7223.209699,1285378,19,2887764912,11978.99738,2037139,0,8847942295
2810564339,10547.70833,218922,15,1891469518,13831.875,262924,4,2751026665
19589280,2346.147889,1544074,1,666725243.3,6223.102418,8136596,0,11260594204
20544923,4544.52795,1285368,1,2482649116,7959.395031,2037147,0,8558220715
505727611,5128.868773,1285367,2,1702417013,6863.288163,2037147,0,3274273176
2845614496,6957.699422,1285764,15,3536063310,11267.18304,2037160,0,9132124951
2844255328,7246.34127,1285764,27,3713201247,10681.22817,2037160,0,9247262391
254967251,3005.251034,1285764,4,1281574232,4944.971057,2037160,0,2917159630
296312085,3146.644836,1285765,1,803437973.2,10147.42569,4955480,0,13575366975
101908343,4430.004187,1285765,6,1635045231,7507.368458,2037183,0,4594108255
90275968,11553.79167,1285765,4,4385768428,21593.56944,2037183,0,14700210663
2613019555,2620.16129,56307,1,52114608.14,9564.193548,286212,0,1458282822
15710574,4432.661739,1285764,2,1484679266,9766.491356,12782573,0,44670710082
706747004,1819.064119,1505409,1,272394456.4,3442.997178,5969571,0,3366635887
31184038,16538.52094,1857634,3,7231946348,39320.51671,55231757,0,6.33999E+11
23452598,2825.529807,1751006,1,632697580.4,7452.471185,4955785,0,8893579325
18189407,9323.586028,1654610,11,6568337021,24169.62096,3000829,0,34693125009
79018959,9649.69382,1285737,1,5914120035,22431.17416,2321973,0,29734000836
58821256,2972.497005,1118246,1,473299425,6117.647582,4955837,0,5355624155
3020182019,2311.288889,35863,14,16617881.23,5154.059259,278622,3,615773272.6
34230896,4175.986429,1285733,3,1328197611,8389.545537,2037215,0,4206564810
903985238,2374.19122,1038530,0,417969723.1,7815.320288,32722163,0,69433287268
19348143,4194.455167,1285732,1,1621959275,8517.920581,2037215,0,4631839381
14933304,2007.211094,3108211,1,562005944.6,5265.256253,12783004,0,10668688784
2718842805,5528.480392,1285722,6,4094540521,9025.585784,2037224,0,10566728707
102107018,2347.521668,1118213,1,321312454.2,6227.893813,4956206,0,5212007100
14561015,3302.090731,3108197,1,1805591168,8406.45596,6216245,0,14326339231
3083692505,3968.111765,102406,23,105176554.3,6233.417647,278659,0,616320009.2
14646302,9897.014245,1285711,4,7511807080,315478.2934,93189444,0,2.51E+13
85788653,4262.772484,1544043,0,885479307.6,6539.821701,8136307,0,8577657772
593840966,3182.735246,1285708,1,1358366050,5097.980509,2037206,0,3710744348
4873397897,2417.382716,36135,64,25270176.06,6209.728395,266573,1,915186562.9
388954439,2785.717738,1285708,1,643312858.3,8410.981933,4956440,0,10266283549
277954367,6248.273381,1285750,1,1991927426,9043.608313,2037209,0,4748142925
225911802,2225.809917,23272,27,11091744.22,3563.347107,64731,9,72052088.14
2990063051,1785.571429,12925,60,7201754.131,10459.97143,278662,2,2162098336
3063840999,729.8285714,5193,5,1701765.228,1274.971429,36113,0,36243554.71
55253731,2502.33835,3108176,1,1137157073,5581.582048,4956565,0,5845816653
68823404,5666.659091,760657,5,2034407113,8976.383523,768588,1,2648110740
108587399,2063.078663,1224290,0,306589727.3,5119.606683,4956652,0,5114029426
22482677,5428.483165,1285735,1,1396614708,9064.308841,2804148,0,5152287401
20202181,15303.22642,1285735,6,15436291974,25640.56604,2037206,0,39421642551
2337358057,8320.636964,1285735,6,3733446782,12704.82178,2037206,1,9151906197
15453062,4137.532902,1770826,1,1710303083,10224.36673,4956857,0,14071783052
608008015,4329.195199,1285733,2,1534174288,6245.939145,2037207,0,3093459468
21750720,4823.043436,1285733,3,2137489790,7486.53861,2037207,0,4924909088
2799590457,2774.314358,989254,1,897457378.2,5376.660658,2327296,0,4490528896
236588290,3266.19923,1285710,1,858627980.8,5805.699337,2037194,0,2704622726
32170194,5706.501859,1285710,1,1790055156,10813.80204,2037194,0,5572101493
1163395104,2711.126647,817235,1,478410119.6,8140.784773,4956954,0,10864117270
2887109993,8014.785489,1285710,1,5470732442,15851.5142,2037195,0,16883786534
148276510,8030.784553,1285710,5,3033313552,12569.83062,2037195,1,11187321974
92759618,3663.492941,3108136,1,2298404406,8012.160912,4700883,0,9448231901
347027822,5155.75775,1285711,7,2639615570,7067.510907,2037196,0,5728008392
21103192,1146.888889,5466,24,1525419.932,2677.111111,36112,1,59574777.88
21106082,3685.058765,1773999,1,1522585736,6948.710145,4351692,0,6486023663
108437760,27841.99326,1774002,4,12428896041,40290.73231,4351703,0,30773961191
3387244553,4149.930769,1452890,1,1969561341,6831.500321,2327400,0,6033135087
77981490,2189.895295,1493803,1,382713883.2,5255.158509,4957255,0,5608687042
1124992675,3186.664964,1119102,1,779301540.7,3623.891216,1150611,0,1221156249
56698209,5887.052069,1285702,3,2882749782,10292.83311,2037252,0,7529033445
421869658,3562.004307,1285702,6,2001155062,6153.745047,2037252,0,4737869817
333330899,3324.502929,817217,1,576876420.3,9403.212552,4957382,0,11590771102
102714733,3342.899688,1285702,1,1109389145,5649.208649,2037254,0,3411649884
320393536,4698.37754,1285702,4,2216730766,7032.207487,2037254,0,4993854308
80008925,11995.7088,1285702,5,5595594131,15410.90535,2037254,0,8691605207
2318830022,6461.273731,1285703,1,3959775046,9863.655629,2037253,0,9725414473
2999868527,2531.697159,817217,1,313653107,5463.229737,2327481,0,3231717234
605813631,2913.853211,1285703,4,1725986234,5194.184506,2037251,0,4533366308
72528291,3437.82547,1285703,4,959217863,6957.947499,2037254,0,4002513592
130092487,3044.519326,3108063,1,1504719315,6799.055312,4957406,0,8331589856
8.5798E+17,2066.83871,35892,11,22247544.23,2540.83871,64731,5,87659102.75
1513768532,3453.888889,1285704,1,1798026167,5040.367196,2037261,0,4555577542
393436815,2981.912269,868009,1,452644254.1,7157.962317,4957502,0,6178117143
20356313,3225.321165,3108058,1,1323031639,7634.303966,4957566,0,8374080103
74438921,5030.885742,1285696,1,1837811307,7064.001953,2037266,0,4482065159
167867714,3125.73342,1285697,1,646697778.9,6589.838091,2327590,0,4856876544
41901500,2592.601165,809365,1,361151274.9,6489.179637,4957652,0,6503708274
102023574,2697.385011,1285697,4,982281261.4,6011.133273,2083106,0,4503523838
38646514,7500.476974,1285697,9,5690647890,19734.64145,2083106,0,28462150305
23970391,6639.142045,1285697,3,4126500019,14976.89015,2037264,0,17493093409
3031080322,5261.108753,1285697,9,3681424518,9445.736074,2037264,0,8026730135
104647856,5054.231054,1285697,1,2178067001,9347.2939,2037264,0,7236696347
413349308,2020.10498,357136,2,190092752,2485.818304,356145,0,316512981.4
176721099,2819.273995,1285697,1,1024923550,5110.746103,2037264,0,3806367146
1426186200,3733.546713,1285694,2,973491597.1,5377.057785,2037260,0,3709707821
14146330,3425.981126,1786911,1,1095781947,8735.266527,4957754,0,10689257986
92935875,4286.947262,698108,6,1384975739,9267.229209,681855,0,2976927745
581092711,5438.336523,1285694,3,2973432042,7784.342903,2037260,0,7325756437
20549706,8148.315556,344206,6,1253478026,12628.70222,532335,0,2424972667
24211594,1451.469481,1224260,1,168720120.3,3079.704559,4957862,0,2197249887
3064448967,2685.480769,132078,24,117238690.1,5152.74359,278815,2,682412582.1
2285016715,5215.206983,1285722,8,4127976543,8600.301746,2037240,0,10390974515
1722829178,2496.193778,1285882,0,588301163.4,4673.544533,2037240,0,2020255713
388835030,3957.003289,1285887,9,2731439729,6206.822368,2037240,0,7044257684
231859658,7619.099174,395693,1,2299817559,8585.057851,421663,0,2499445250
1140991255,1414,6400,5,2395746.4,2175.371429,36110,4,38657945.2
130280613,3993.958509,1786930,0,1713238193,7972.027194,4352277,0,9809580392
312171721,5951.276796,1286374,6,1570138492,9000.140165,2037262,0,4833295970
1285675952,6325.08377,1286374,13,3203665842,11527.30236,2037262,0,12242869130
42957060,2399.875056,1286373,1,864484522.9,4375.322508,2037264,0,2858829423
2773633017,1455.803922,13800,11,6105716.55,3401.607843,43608,4,85822458.71
1284146730,1803.92234,990087,1,214718946.4,3567.510955,4958656,0,2749046227
21772748,8293.271207,1287212,3,2780762504,12528.03775,2037325,0,6370967877
2938302634,6443.937238,1287212,1,2893201659,10280.73389,2037325,0,8712373882
169864622,2117.258084,1789837,1,303119246.9,4168.12539,4958930,0,3157873288
18904746,7490.291667,1287205,3,2406282459,140546.1283,93498365,0,9.63E+12
95172754,2586.887355,310301,6,170464039.4,4473.885901,730187,0,1291749673
1474229671,4609.088968,1287229,1,1550848206,6979.784443,2037328,0,4090911820
3121077171,1559.222222,5190,152,1943732.395,4207.555556,36106,18,127242728.2
94328904,3123.69304,1287216,2,1163128744,4135.535804,2037321,0,2516581346
27623517,5272.156835,1505908,5,3171503069,9123.801498,2037326,0,5998761375
315283542,3642.098677,1041285,3,789684395.8,11000.84177,4959259,0,13004177349
8.32076E+17,532,544,520,144,350,490,210,19600
2863863873,6765.488411,1287215,7,4110056128,10107.72517,2037326,0,10177186543
233850791,6745.65,431740,3,1376377684,13227.78182,998449,5,5990836173
300872531,2875.250687,1419841,1,490550744.8,5046.678485,4959345,0,3508647024
50484443,5005.822674,1287208,5,2713875871,9596.851744,2037322,0,10520080981
18096679,2121.33266,3107862,1,557693820.1,9987.89994,93554215,0,2.55438E+11
499815128,8989.660287,1287201,4,7929429033,13348.16746,2037332,0,19852961404
21736214,2722.679245,1287201,1,435304161.5,7048.511611,4959761,0,6863312063
989710268,3386.575286,1804952,1,1616321315,9879.624821,8138168,0,24480424778
1374483169,4606.745614,202973,23,379899491,7739.701754,278999,3,1096438202
102489183,4396.486428,1287201,3,1262077144,6026.341232,2037334,0,3073100440
81585046,5603.314583,1287201,0,2221671795,8087.748958,2037335,0,5146100612
49035545,3753.17735,1506142,1,1793047168,7767.634972,2083491,0,5066382139
3084014189,1959.210084,35936,9,16975098.35,4959.243697,279003,9,674494605.3
208183257,3346.020877,1287201,1,1878089150,6031.755741,2037333,0,4915166086
88974929,1714.950916,1506145,1,481779931.1,3637.372256,4960031,0,3519174104
2978836401,15205.54746,1287197,9,5790715473,22723.01325,2037323,0,18374607522
18773575,12033.36963,1374724,1,10582198559,19631.97135,2037323,0,21463668939
200700960,2632.071241,1043039,0,343033508.9,5797.10119,4963070,0,4971175133
60738400,3012.514911,3106165,0,1806837796,7127.646514,4963142,0,10585401710
56959989,2001.222083,1286903,0,592549229.3,3179.123936,2037199,0,1509817317
24781358,10785.29986,1286903,1,3964529324,17350.20014,2037199,0,10053437484
255998767,3587.846995,3106156,0,2146858630,7520.741068,4963274,0,9928010933
135783875,4355.543786,1286903,0,1189234285,7609.038313,2037201,0,3918577631
522547847,6330.335468,1649793,0,5456865672,9695.028823,3000046,0,13571600190
1513382018,2701.973186,1286899,0,572217775.2,4797.426943,2037194,0,1823753338
829315062,4031.039621,1286899,0,1272192002,6026.64914,2037197,0,2816407161
385936104,3995.647887,3106148,0,2153031884,9036.166647,8138523,0,17301971645
203651911,5497.020906,1286898,0,2725580554,11835.63647,2037197,0,8006718103
871469846,2937.583452,1851104,0,1064927822,5702.129173,4963419,0,6600358466
940030070,3857.203552,1286900,0,2275274536,7865.364754,2037190,0,6643559265
14201606,2495.529274,275173,0,191102738.6,10199.85948,2084089,0,10834549001
446633079,3023.503404,1507294,0,812517195.1,5723.751489,2329503,0,3507101707
585743498,4501.267857,258723,0,422410172.5,7029.871429,332082,0,1088305884
219330249,3022.407946,1286900,0,962856751.3,7143.312257,4963501,0,8152178346
104794598,5853.057269,1286900,1,4694923833,8528.436123,2037184,0,10301928013
515924789,3836.413973,1286900,0,1758195062,6583.460897,2037184,0,5024014108
14104027,2336.653019,3106109,0,449967208.5,4090.588923,8153407,0,3346837560
376161322,2318.975579,1507905,0,337818407.6,4678.626018,4963963,0,3697011158
2353225063,7686.71365,1286892,1,3866341289,16406.60534,3284620,0,24357121448
2387790774,4205.404482,1455908,0,1882327243,6552.325151,2329768,0,4920503278
2834261849,9969.497076,1286892,7,9685934133,16183.69591,2037164,1,24607526259
370144551,6858.4,1286892,0,5206896377,18411.91692,2323398,2,29610375226
1347440538,8072.991632,1286892,0,7068782139,12850.18828,2037163,2,17798818511
14190551,1282.281747,3105998,0,164769184.3,3029.659591,71925702,0,25876354242
393381438,8692.306723,1286818,16,7000125355,13485.27731,2037093,2,17796403318
173421592,1809.840084,698014,0,147899481.6,3907.189246,1483574,0,975780904.4
576628775,4773.044769,1286818,0,1413394882,7589.94757,2037091,0,3547821027
2864747789,10065.92937,1286818,3,6743136125,14860.7026,2037091,0,16889803846
1478483473,3230.210057,1045857,0,717642714.6,6498.381285,2330267,0,3807432210
110767433,3432.66842,1872125,0,1163695460,8634.630015,4965850,0,11155111881
97943956,5849.754795,856819,1,1789050689,10830.15616,1696609,0,7254518554
39261691,4949.787533,1286811,1,1947503862,14125.16857,8166165,0,62983096873
19825835,2192.019103,1512006,0,435207311.6,5479.065417,9507438,0,6349302216
1142344064,4645.648148,432548,19,1161215622,6575.75463,420345,0,1490752677
534638392,4588.157022,1286806,0,1559581484,6422.278052,2037069,0,3747786412
19177609,2873.364287,3105958,0,1319616283,6463.038794,4966164,0,7260822097
1074522702,9872.074022,1286836,0,2913472544,11884.92247,2037068,0,4917682360
298396806,1303.564103,5189,56,1652323.938,2004.897436,36096,9,40911998.86
142776016,3209.31334,1286836,0,1772101228,5113.710445,2037068,0,4576114673
259215762,2468.796953,809029,0,287507863.2,5952.502782,3450519,0,4388531609
1871982156,3623.199856,1286825,0,1486672872,4968.916607,2037059,0,3459892035
375563416,4736.491379,73513,5,108067076.3,10895.41379,776288,1,2901288246
2359940569,3883.112069,299572,25,366298922.8,5532.25,335193,2,734917463.2
50295612,3750.162791,319936,1,323757434.9,6745.659252,798691,0,1414090972
158315486,7547.283366,3105900,0,1760267730,10961.66118,5974188,0,5565660570
610292263,22011.97196,1675455,0,22190863046,33912.5109,3239785,0,61179597016
3079742145,4372.119154,602827,0,463348679.2,5978.633073,1085071,0,1487528213
94701778,1928.259544,1884904,0,278012223.9,3828.54251,9555848,0,5042283817
47916280,2462.665036,855541,0,434181798.8,6805.051368,4967335,0,7505811171
180918327,3977.468927,1286797,0,2473209740,7182.433616,2037048,0,6909499047
131984305,4643.639233,1286797,0,1413684379,7463.073512,2037049,0,3900490409
11564602,2409.331317,3105873,0,1554363622,7352.610861,4967388,0,12092583230
717004668,1238.290323,5274,14,1818167.088,1174.924731,37845,1,15697262.8
1897390027,2182.449343,276070,0,120487732.7,3677.991557,645282,0,700461290.9
22031058,2127.441542,809018,0,242592783.5,6651.448126,4967399,0,7907172267
2319613536,9255.794677,1286797,0,4824814637,16177.44867,2037046,0,16309241895
366749313,7209.167513,1286797,0,4341952466,9350.852792,2037046,0,8678874089
84166748,2885.267399,163678,0,112961546.1,26456.3956,2783705,0,45086727431
21713090,2198.438904,856745,0,206474812.3,5589.394862,8180265,0,8904254942
1464467370,3292.260986,1891438,0,1258332308,6526.302495,4359721,0,6548561565
7.615E+17,1663.584983,734090,0,215101201.5,2744.769518,1250649,0,787303571.8
957412446,4418.529537,1286765,0,841412548.3,6030.506185,2176053,0,3169744615
123828557,3612.341965,1286765,0,1446727148,5051.12749,2037026,0,3495773751
2787943494,1884.589134,133415,0,41174973.37,3852.458404,205857,0,289531753.6
14631622,4724.464176,1286741,0,1858659853,8128.100659,2036962,0,5045538814
524341240,11554.81152,1286741,3,9402280974,16301.31414,2036962,0,22470614527
2787943494,1888.033898,133415,1,41113319.09,3846.99661,205867,0,289105366
1204168843,1764.25,23212,0,10585314.29,2316.053571,36087,3,35234106.62
20161694,10610.03299,1376723,0,4830684025,15965.56378,2036963,0,11312922679
32364630,5037.393162,1286741,0,2928067651,8415.728205,2036963,0,7481766051
2483456906,8626.618506,1286741,0,4734742356,13949.18506,2036963,0,13832163790
2490452258,2744.540741,104855,21,85500469.37,4023.348148,288334,1,419045953.7
93880122,1537.140021,1286809,0,212820908.7,3337.808166,4969119,0,3507426232
2490452258,2744.974074,104859,21,85527525.87,4023.77037,288359,1,419114447.8
32965648,2598.958765,1923502,0,786402863.5,6150.51432,8140593,0,8668231428
25091518,2616.798316,1286801,0,394923061.8,6844.795409,11874383,0,13783854676
865109210,10641.69478,1286801,0,5333497591,13807.97189,2037002,0,10791029934
2364208508,3709.281638,1513317,0,1382950217,7321.066949,2331967,0,5003809051
258834854,2929.932777,1286801,0,1002756986,10674.63101,4969357,0,17588421841
3084868485,2837.8125,36131,14,41604268.15,11870.59375,279885,9,2398211993
391162297,2712.032,1286801,0,1109109063,4735.491,2037010,0,2979936691
1978270322,2087.325581,994062,0,287414034.6,4825.879676,4969368,0,5037466961
580947925,3510.106383,1049612,0,739315385.4,7392.046844,2332048,0,4437869742
2561204678,1182.590909,5189,8,2024207.514,2662.545455,36082,0,57452283.34
331178901,2684.348914,1049613,0,380215624.2,5499.88756,4969460,0,4472807911
16667402,3383.568261,1286799,0,1168912160,6397.098794,2085485,0,4468854267
110405901,1924.56768,372472,0,99873143.96,9134.407275,4969459,0,16874406255
478839833,3135.243972,305998,0,322643580.9,4749.859574,850317,0,1382538433
115887294,3305.732263,1286794,0,887118608,4629.557526,2037004,0,2613088188
121762421,2825.951749,1122599,0,605404180,6861.571986,4969510,0,6622905786
15157283,2500.491957,3105594,0,917819203.1,5609.111776,5339554,0,7048674515
8.30375E+17,9240.731156,763567,0,2420362184,9574.183417,773424,1,2700836994
400239134,2903.31565,1286787,0,1104675122,3824.113528,2036990,0,2689566220
131151891,10029.26855,1286787,0,5438609027,12969.07067,2036990,0,10266162169
20226550,3339.570973,3105583,0,1676756424,7320.442913,4969612,0,9781917574
2196660992,7928.605505,1286786,0,6525812656,11045.68196,2036992,1,14210624005
21406457,5974.072344,1286786,0,2277938497,15819.81537,8198478,0,56909053802
143405324,2692.315097,766503,0,394150053.3,7154.377877,2332282,0,3733367453
125783222,4188.737118,1286783,0,1383456094,9048.671279,4716043,0,14019545465
2786796467,10954.9631,1132446,12,5273843992,13329.46679,1148508,0,6263627933
71777646,2683.515782,2001278,0,899769254,7374.098776,4972045,0,12284356524
1655569938,2482.055858,995362,0,364569924.4,4537.352426,2333497,0,2477502393
1354610803,3423.157058,1286698,0,929136104.5,9031.260239,4972114,0,10784489123
3002815731,1969.684211,5186,141,2452246.006,3667.684211,36078,12,62948866.43
826791824,4430.697861,324086,3,539498453.1,6165.363636,337268,0,857760894.3
2911584543,4289.677108,395747,3,523303572.5,5144.46506,419916,1,795997684.3
397123127,2886.164384,207852,13,147793618.6,4064.202055,288829,1,350383077.8
35795737,3712.345477,698197,1,861812566.6,15388.6407,3815018,0,25761779202
225857392,2447.320909,995352,0,287034509.6,4894.41048,4972216,0,3695901757
2863905923,4866.062577,1286704,5,2433362960,7186.265031,2036859,0,6307869154
20124345,3409.12368,419497,4,609965966.7,7172.61991,694222,0,2199924786
430299812,6133.574394,1286704,3,2400872469,9206.254902,2036859,0,6209620672
116855481,5587.984522,2001452,3,4585159816,9264.589118,4376826,0,15840850775
91786287,2262.73435,3105249,1,1245560894,5134.721878,4972295,0,6692926163
3084691864,8447.086022,1286697,7,8835461677,13073.05914,2036857,1,22161618530
3039502624,9871.660714,1286697,20,3487572194,15125.11126,2036857,0,8496376740
478891321,15811.3956,1286697,7,17950404683,32341.16484,2036857,0,50318679396
237700394,2101.788982,2001484,0,564936627.6,5705.586462,4972414,0,6330816745
865128397,14930.46117,1783576,0,9259705404,20916.82039,3238333,0,22696104755
112814041,6724.780822,1286687,0,5660038226,20718.61301,2086259,0,29416911221
3034417965,1738.4,8690,68,3904893.76,5861.8,51221,3,207816126.2
60585651,2314.828554,3105237,0,1010050986,5504.484408,4972501,0,6274932336
76948062,3398.166667,1286687,0,1746635541,6243.521875,2036856,0,4814323664
23424533,3843.711081,1934265,0,1951126636,6252.594004,3235263,0,5053039318
3094724475,11070.84337,1286690,40,10112034758,15873.21687,2036848,1,24992107815
2982284249,6593.892857,39542,947,85801465.24,8323.714286,152157,23,861330071.1
508707905,10635.75383,2001518,0,7871929044,17325.34511,4377067,0,30608312980
2342164885,4852.003989,1286690,0,1560459620,8503.216524,2036846,0,4325347111
1693194818,1668.015873,13869,15,5489264.841,3152.190476,36078,5,45843780.63
131517399,2202.249914,3105225,0,993841879.7,4753.236343,4972622,0,5574169235
245745762,3183.729763,2001883,0,869287501.6,6852.448787,4972793,0,7382290755
952479564,10341.0931,1286680,1,6413034081,17822.23448,2036841,1,17729651346
131926473,1554.539785,1223683,0,195967661.3,4236.533267,4972868,0,3237013657
854540888,2491.09633,110930,3,66329803.95,4859.591743,280093,1,491162438.6
633066595,5609.797343,1374948,0,2182644441,9813.556357,2036823,0,5813283547
16734751,7611.717979,1543081,0,1547987402,10901.92407,8141912,0,12905758772
118984824,1954.77409,3105159,0,922023286.6,3893.020498,4698390,0,3361062338
1093249464,4908.062245,1286614,0,1676145209,7423.568935,2036810,0,4301367681
97402576,2104.659621,1223666,0,452135011.4,3222.293422,2333917,0,1513493720
20589545,2538.212163,547955,0,226356169.4,7530.044646,4973222,0,7961430665
399365200,3199.61948,3105121,0,1519385011,6697.410442,4973348,0,8036697679
359286637,2985.511628,65944,25,97025802.02,3846.465116,68432,4,135532467.8
23769106,3730.290111,464466,0,388968565.4,4833.967256,525113,0,752845764.4
388299335,1752.662489,2017427,0,247217286.4,3194.116838,4973601,0,2699327906
2905361153,1358.984848,11046,5,3549607.5,2835.227273,77159,0,112309929.7
2202981242,4291.055492,1286564,0,1356625144,8384.79816,2334053,0,5937357190
21235736,8201.128262,1651771,0,3945840153,12760.67824,2998896,0,10177619549
858023803,2336.36672,697872,0,251269424.8,6089.385331,4973739,0,5785801870
2376645298,5002.36965,1286559,0,1628146725,6878.551751,2036813,0,3825960423
323809872,4029.507549,1286559,0,1371696701,5736.121495,2036819,0,2680717185
2706402844,4489.507973,1286559,5,3758292679,6139.482916,2036819,0,9426528571
2749253150,2205.560311,97179,0,56756521.92,3034.400778,280123,0,305300665.4
142991619,8811.855505,1286559,1,3817502814,12663.56307,2036819,0,7397649176
20225578,3015.267007,2017493,0,1093267003,7165.164966,4378261,0,8464968041
521246647,2406.783099,1286558,0,1183977958,3435.709155,2036820,0,3029340690
810372954,2017.061329,2017504,0,503557131.4,3982.593167,4974059,0,3601729291
962193667,4385.213896,1286552,1,2940239755,7166.119891,2036815,0,7104235108
179278869,1459.990654,13795,31,5340530.047,4346.28972,277902,0,740890576.7
2209331701,5162.2125,1282967,13,2458985327,10010.37344,2036857,0,5805773959
20424362,2721.384348,3108777,1,1286496495,5531.319845,4944517,0,6520359139
502115759,3856.673534,1282965,6,2630984424,5873.957211,2036852,0,6718765811
29429535,6053.544757,1283214,1,2014595352,13154.37596,2036880,0,8566104791
932446861,1585.714348,1699796,1,224952126.8,4187.374725,25795518,0,14854116619
89653453,12223.84559,1283261,42,12261777165,23985.23529,2036927,5,34336148250
3046364783,15789.83237,1448140,14,12418689754,20677.45954,2036929,0,19770694442
105876726,6429.428094,1283261,2,4205182986,10064.72074,2036927,0,9800817590
216516145,2563.200278,1033829,1,791248982.4,5118.167362,1427702,0,2349183121
34244239,2973.260406,3108719,1,1832317283,7463.115478,8135160,0,15353739994
28568666,2918.279159,1033826,3,824477902.7,6063.776291,1065808,0,1749256835
486105713,3766.424025,1283256,1,1005852285,5794.70858,2036930,0,2570698198
2880093051,7105.78125,1283256,4,6442853538,11242.48438,2036932,0,16460701987
1731554581,2488.293241,1033825,0,535333471.3,5026.145001,2324794,0,3150916985
2391791419,3936.53862,1283251,5,1747201831,6793.260556,2036937,0,5866420317
241279770,4069.315368,1544206,1,2482577201,10955.83511,8135188,0,39524338042
2317393614,4540.124826,1705696,1,2237047532,9027.104765,4347499,0,10928579322
114521927,1371.822222,12929,2,4478157.88,31683.52222,2081532,5,48613814996
846658374,1221.310345,13795,1,5523816.352,2558.017241,36122,2,50938732.5
20995648,1719.019269,1705907,1,219310595.2,3508.086052,6003299,0,3263072141
277712488,4154.401392,685261,4,1234673679,17504.80974,5949765,0,82236938324
121070777,1638.902985,67973,4,35247651.65,2100.171642,71267,0,57999102.37
2818248860,6185.361842,1283243,5,5406014163,8853.138158,2036953,0,13628159703
24246234,2066.685775,290773,1,133410791.5,2730.868365,346230,0,313695583
495068194,2542.010381,1283243,1,1429021373,4531.987024,2036956,0,3718566728
18938102,4379.898709,1283229,1,1545687334,56216.49305,92857399,0,4.29E+12
317366767,7876.968153,1283229,1,4051479279,23677.35541,8055289,0,93588770149
9226332,6493.83557,732805,6,3421101278,11819.63758,1988622,1,14995415997
3053661383,2232.764706,12928,78,8509549.474,7982.176471,278142,9,1494401229
36023636,4264.162738,1429321,0,1462199018,8277.739338,3107357,0,6050549570
218789670,3409.899505,765175,3,620218493.4,7592.514779,3674144,0,6687673490
124170781,3459.254558,3108610,1,1662437838,7921.033618,4947353,0,9003309032
20975514,5412.575276,1283288,6,1925957538,10006.60773,2036960,0,5819381419
8.56E+17,4972.216867,144963,90,271722036.8,5145.192771,177136,11,399890515.4
20132840,2486.866822,562061,1,212927932.1,7473.680502,4947505,0,8421409168
209029473,2854.784493,3108585,1,1582136234,6841.798936,4947570,0,8797138178
175786071,3502.973729,1283976,5,1239251210,5983.64249,2036979,0,3704072225
2712056178,22053.61,1283980,8,20915756822,31139.58,2036979,2,45433998043
117783032,1692.807598,3108585,1,742223005.9,3833.53324,4947621,0,5260032371
131501423,6263.097242,1284171,12,2955713088,8927.969521,2037025,0,6986421244
217148014,2139.549032,631055,1,234352975.2,4881.469227,4947759,0,4336874773
24444965,1889.949197,3108592,1,491697052.9,4905.333762,7053811,0,6998261042
2757416225,4147.625989,1711767,2,2351241600,10253.803,4347907,0,13803105017
2976443571,14437.48246,1284159,14,14309218910,23927.40351,2037053,0,36642524923
798082350,7666.431818,387014,25,1924321813,10582.625,432731,1,3006764497
1699862954,4484.672527,1284159,1,3623122165,8446.892308,2037058,0,9343746836
52412027,3391.990593,1284159,1,887180095.4,9493.0381,4948129,0,12620334950
566725137,10013.12555,1650481,10,4932726286,16175.44074,3001202,0,14195852203
5014281,5145.750467,3108575,3,3865964697,7622.011997,4701479,0,8797698300
144929619,2270.079374,1504061,1,560900277.9,5607.068791,5328010,0,5739461121
2653613168,1504.581779,1711776,1,182796930,3273.892097,5328286,0,2900385998
27854792,10898.66775,1284367,8,5728180808,168381.2508,92882744,0,1.40E+13
8.54E+17,3397.245902,71739,34,75546630.2,3486.795082,96673,3,132853931.7
1072226575,2807.983182,1284359,1,1161059970,4183.021992,2037076,0,2893235941
260961637,4699.725293,1284359,4,2895959106,7090.887772,2037077,1,7342280805
114704539,2063.950223,1006980,1,291298470.5,6048.941818,4949117,0,6180378046
93973735,6662.255484,1284359,3,2689816240,10448.61677,2037083,0,7057349522
1129434462,21446.53505,1856682,3,14166695061,30443.91589,2690112,0,26909474719
930599510,8795.18543,1284359,1,6213264820,12899.50331,2037083,0,14597482556
368570637,4634.115512,438460,2,1214250109,7628.947195,434484,0,2042887890
385306338,1682.786035,1719551,1,353472452.1,3154.355074,11563718,0,6996410601
