,name,gender,birth_date,party_name,post_label,elected,twitter_username,twitter_user_id,tweets_count,followers,friends,retweet,favrotes,mentioned,quoted,reweet,mentioned%,quoted%,reweet%,topic_count,topic_ratio,former_MP
490,Paul Philip Childs,male,0,Liberal Democrats,"Liverpool, Riverside",False,LiverLibDems,381995113,1200,1322,776,6369,182,815,1199,947,0.6791666666666667,0.9991666666666666,0.7891666666666667,273,0.022132144304823673,no
491,Jackson Ng,male,0,Conservative and Unionist Party,"Liverpool, Riverside",False,jacksonngUK,18765853,1695,1234,2168,77470,123,1051,1695,1122,0.6200589970501474,1.0,0.6619469026548672,612,0.042812172088142704,no
492,Norsheen Bhatti,female,0,Conservative and Unionist Party,"Liverpool, Walton",False,norsheenbhatti,3147590062,2,27,32,1,0,2,2,2,1.0,1.0,1.0,2,0.2222222222222222,no
493,Pat Moloney,male,55,Liberal Democrats,"Liverpool, Walton",False,patmoloney,50370097,3,51,83,62,0,2,3,2,0.6666666666666666,1.0,0.6666666666666666,1,0.038461538461538464,no
494,Stephen Philip Rotheram,male,54,Labour Party,"Liverpool, Walton",True,Steve4LCRmayor,318951712,346,37454,1604,20334,1601,55,346,247,0.15895953757225434,1.0,0.7138728323699421,91,0.019540476701739317,no
495,Leo Francis Evans,male,21,Liberal Democrats,"Liverpool, Wavertree",False,LeoEvans94,2775015936,346,379,588,70714,116,43,345,178,0.12427745664739884,0.9971098265895953,0.5144508670520231,85,0.01858736059479554,no
496,Ed McRandal,male,0,Conservative and Unionist Party,"Liverpool, West Derby",False,EdmcRandal,137055756,655,701,2218,104732,90,205,654,563,0.31297709923664124,0.9984732824427481,0.8595419847328244,174,0.021478829774101964,no
497,Nia Griffith,female,59,Labour Party,Llanelli,True,NiaGriffithMP,481120639,560,10283,514,3184,1088,371,560,527,0.6625,1.0,0.9410714285714286,216,0.031736702909197764,yes
498,Selaine Saxby,female,0,Conservative and Unionist Party,Llanelli,False,SelaineSaxby,265280042,583,362,240,10698,244,276,583,366,0.4734133790737564,1.0,0.62778730703259,181,0.024472687939426717,no
499,Nicky Morgan,female,43,Conservative and Unionist Party,Loughborough,True,NickyMorgan01,34940114,498,46270,932,6951,2490,141,497,392,0.28313253012048195,0.9979919678714859,0.7871485943775101,182,0.027982779827798277,yes
500,Matthew O'Callaghan,male,0,Labour Party,Loughborough,False,LoughbroMatthew,339547394,1405,1012,1171,37116,516,669,1391,908,0.4761565836298932,0.9900355871886121,0.6462633451957296,580,0.034153809916382054,no
501,Matthew Jason Brown,Male,29,Labour Party,Louth and Horncastle,False,CllrMattBrown,1190521543,260,282,172,10873,39,113,260,200,0.4346153846153846,1.0,0.7692307692307693,101,0.02906474820143885,no
502,Charlotte Barnes,female,0,Liberal Democrats,Ludlow,False,LibDemCharlotte,358684753,159,429,536,11587,15,30,159,48,0.18867924528301888,1.0,0.3018867924528302,56,0.02457218078104432,no
503,Philip Dunne,male,57,Conservative and Unionist Party,Ludlow,True,Dunne4Ludlow,1650144662,348,5200,724,1629,277,253,347,296,0.7270114942528736,0.9971264367816092,0.8505747126436781,182,0.04208092485549133,yes
504,Dean Russell,Male,0,Conservative and Unionist Party,Luton North,False,dean_r,17963897,2278,3161,2282,115399,543,1234,2252,1857,0.5417032484635645,0.9885864793678666,0.815188762071993,615,0.02322419848193044,no
505,Neil Christian,male,0,Liberal Democrats,Macclesfield,False,Neil_Christian,195761047,1140,869,1234,52580,199,473,1140,590,0.4149122807017544,1.0,0.5175438596491229,577,0.04395185862279098,no
506,Tim Roca,male,0,Labour Party,Macclesfield,False,timroca85,351600865,695,1435,2528,140453,217,190,695,396,0.2733812949640288,1.0,0.5697841726618705,282,0.02894088669950739,no
507,David Rutley,male,54,Conservative and Unionist Party,Macclesfield,True,DavidRutley,606306570,1153,7895,1130,9496,425,243,1153,665,0.21075455333911536,1.0,0.5767562879444926,420,0.02582073035780155,yes
508,Charles Smith,male,0,Labour Party,Maidenhead,False,charlie_rsmith,784431038,824,1171,392,68343,584,149,821,361,0.1808252427184466,0.9963592233009708,0.4381067961165049,357,0.032052433111869276,no
509,Jasper Gerard,male,0,Liberal Democrats,Maidstone and The Weald,False,JasperGerardLD,1356297770,733,662,930,2291,546,249,733,513,0.339699863574352,1.0,0.6998635743519782,244,0.02451275868997388,no
510,Helen Grant,female,54,Conservative and Unionist Party,Maidstone and The Weald,True,HelenGrantMP,24727170,1713,14540,840,40959,4980,520,1713,1252,0.30356100408639813,1.0,0.7308814944541739,496,0.019042500095980342,yes
511,Allen Simpson,male,0,Labour Party,Maidstone and The Weald,False,allen_m_simpson,435929343,500,660,348,1492,208,118,500,395,0.236,1.0,0.79,109,0.01593101432329728,no
512,Yvonne Fovargue,female,59,Labour Party,Makerfield,True,Y_FovargueMP,568174146,945,6809,759,49337,460,278,944,496,0.29417989417989415,0.9989417989417989,0.5248677248677248,388,0.0332618945563652,yes
513,Peter Edwards,male,0,Labour Party,Maldon,False,EdwardsEconomy,627486344,125,1171,440,4028,2,37,125,48,0.296,1.0,0.384,63,0.04231027535258563,no
514,John Whittingdale,male,56,Conservative and Unionist Party,Maldon,True,JWhittingdale,129569947,4,6688,90,9,3,1,4,3,0.25,1.0,0.75,2,0.08695652173913043,yes
515,Xingang Wang,male,0,Conservative and Unionist Party,Manchester Central,False,XXingang,2371641993,254,425,1932,21367,11,17,254,29,0.06692913385826772,1.0,0.1141732283464567,113,0.03253671177656205,no
516,Robert Manning,male,0,Conservative and Unionist Party,"Manchester, Withington",False,RobGManning,558138267,2134,1981,2024,24460,543,397,2134,1227,0.18603561387066542,1.0,0.5749765698219307,604,0.020152814387241,no
517,Jeff Smith,male,52,Labour Party,"Manchester, Withington",True,JeffSmithetc,18951643,567,5940,2218,57586,250,69,567,169,0.12169312169312169,1.0,0.2980599647266314,211,0.02807344332091538,no
518,Chris Carrigan,male,0,Liberal Democrats,Meon Valley,False,Chris_Carrigan1,99183766,39,185,147,10277,9,14,39,33,0.358974358974359,1.0,0.8461538461538461,10,0.017094017094017096,no
519,Gemma McKenna,female,0,Labour Party,Meon Valley,False,dr_mckenna,1952492228,406,535,663,9533,276,98,406,259,0.2413793103448276,1.0,0.6379310344827587,189,0.0351235829771418,no
520,Ade Adeyemo,Male,0,Liberal Democrats,Meriden,False,a_adeyemo,461451393,1424,1188,1681,65486,289,232,1422,752,0.16292134831460675,0.9985955056179775,0.5280898876404494,282,0.014161602972932256,no
521,Tom McNeil,male,0,Labour Party,Meriden,False,mcneil_tom,1652897768,1522,1573,2162,56279,507,463,1520,872,0.30420499342969776,0.9986859395532195,0.5729303547963206,826,0.04778986345753298,no
522,Caroline Spelman,female,57,Conservative and Unionist Party,Meriden,True,spelmanc,453133872,362,4444,865,17926,197,116,361,224,0.32044198895027626,0.9972375690607734,0.6187845303867403,140,0.027855153203342618,yes
523,Bob Griffin,male,0,Liberal Democrats,Merthyr Tydfil and Rhymney,False,SWEValleys,2673148399,274,154,152,758,13,188,273,224,0.6861313868613139,0.9963503649635036,0.8175182481751825,100,0.044563279857397504,no
524,Linda Jack,female,60,Liberal Democrats,Mid Bedfordshire,False,LindaAnneJack,20736534,1738,2731,2125,128929,385,279,1736,1145,0.16052934407364788,0.998849252013809,0.6588032220943614,366,0.015321500334896182,no
525,Charlynne Pullen,female,30,Labour Party,Mid Bedfordshire,False,CharlynnePullen,197804641,622,1755,2165,4874,245,214,622,481,0.3440514469453376,1.0,0.7733118971061094,212,0.022469528351881294,no
526,Nicola Heaton,female,0,Labour Party,Mid Derbyshire,False,nicolaheaton,18678625,642,1802,1023,130631,105,116,642,153,0.1806853582554517,1.0,0.2383177570093458,223,0.026158357771260996,no
527,Pauline Latham,female,67,Conservative and Unionist Party,Mid Derbyshire,True,Pauline_Latham,19087569,1409,10972,613,29116,561,804,1409,1029,0.5706174591909156,1.0,0.730305180979418,629,0.03285968028419183,yes
528,Patrick Canavan,male,63,Labour Party,Mid Dorset and North Poole,False,Patsindorset,30234371,1328,856,957,101809,133,159,1325,339,0.1197289156626506,0.9977409638554217,0.2552710843373494,607,0.034313171283210854,no
529,Michael Tomlinson,male,38,Conservative and Unionist Party,Mid Dorset and North Poole,True,Michael4MDNP,200519122,1010,3656,991,4809,301,341,1009,775,0.33762376237623765,0.999009900990099,0.7673267326732673,236,0.0169528051145751,no
530,Paul Speed,male,47,Liberal Democrats,Mid Norfolk,False,Speedy1968,21137004,219,112,215,21932,12,112,215,152,0.5114155251141552,0.9817351598173516,0.6940639269406392,46,0.01472942683317323,no
531,Daisy Cooper,female,0,Liberal Democrats,Mid Sussex,False,libdemdaisy,113476721,1333,4149,2767,94605,357,197,1332,985,0.14778694673668416,0.9992498124531133,0.7389347336834209,209,0.01142263759086189,no
532,Nigel Huddleston,male,45,Conservative and Unionist Party,Mid Worcestershire,True,HuddlestonNigel,568249574,217,4881,1301,8609,133,66,215,137,0.30414746543778803,0.9907834101382489,0.631336405529954,86,0.029132791327913278,no
533,Robin Lunn,male,0,Labour Party,Mid Worcestershire,False,rlunn47,503492894,11,29,26,0,4,11,11,11,1.0,1.0,1.0,4,0.0425531914893617,no
534,Margaret Rowley,female,0,Liberal Democrats,Mid Worcestershire,False,rowlem,181105871,32,80,87,815,5,6,32,21,0.1875,1.0,0.65625,14,0.035175879396984924,no
535,Richard Kilpatrick,male,0,Liberal Democrats,Middlesbrough,False,RKilpatrickMCR,181243457,539,436,335,13993,80,227,539,415,0.42115027829313545,1.0,0.7699443413729128,161,0.01972797451292734,no
536,Andy McDonald,male,57,Labour Party,Middlesbrough,True,AndyMcDonaldMP,927480949,812,13609,1193,15674,1388,466,812,669,0.5738916256157636,1.0,0.8238916256157636,441,0.040340285400658614,yes
537,Will Goodhand,male,0,Conservative and Unionist Party,Middlesbrough South and East Cleveland,False,WillGoodhand4MP,1654791650,587,834,888,14960,219,175,587,301,0.2981260647359455,1.0,0.5127768313458262,191,0.023600642530581986,no
538,Michelle Ballantyne,female,0,Conservative and Unionist Party,Midlothian,False,BallantyneMl,2198180998,41,277,91,13582,3,14,40,19,0.34146341463414637,0.975609756097561,0.4634146341463415,13,0.027083333333333334,no
539,Emily Darlington,female,0,Labour Party,Milton Keynes North,False,emily4MK,494082207,2803,1683,945,160787,722,495,2801,1085,0.17659650374598646,0.9992864787727435,0.38708526578665714,1112,0.030365091067966466,no
540,Mark Lancaster,male,45,Conservative and Unionist Party,Milton Keynes North,True,MarkLancasterMK,175005016,1304,6638,391,10428,533,743,1304,963,0.5697852760736196,1.0,0.7384969325153374,490,0.025438687571384073,yes
541,Iain Stewart,male,43,Conservative and Unionist Party,Milton Keynes South,True,iainastewart,100260784,1020,10685,405,12275,597,294,1019,798,0.28823529411764703,0.9990196078431373,0.7823529411764706,240,0.0176017601760176,yes
542,Paul Holmes,male,27,Conservative and Unionist Party,Mitcham and Morden,False,pauljholmes,172090468,2304,2348,2626,37219,877,615,2303,1773,0.2669270833333333,0.9995659722222222,0.76953125,549,0.019629576659038903,no
543,David Davies,male,45,Conservative and Unionist Party,Monmouth,True,DavidTCDavies,550076077,1331,8784,1011,4444,1132,654,1331,1136,0.49135987978963186,1.0,0.8534936138241923,514,0.02871508379888268,yes
544,Veronica German,female,58,Liberal Democrats,Monmouth,False,veronicakgerman,84276399,114,548,209,375,24,34,114,55,0.2982456140350877,1.0,0.4824561403508772,21,0.012522361359570662,no
545,Ruth Jones,female,0,Labour Party,Monmouth,False,ruthjoneswales,301671009,675,692,154,89435,459,170,673,335,0.2518518518518518,0.997037037037037,0.4962962962962963,260,0.025870646766169153,no
546,Glyn Davies,male,71,Conservative and Unionist Party,Montgomeryshire,True,GlynDavies,373442908,775,6414,579,50172,443,232,774,324,0.29935483870967744,0.9987096774193548,0.4180645161290323,264,0.021841648051625712,yes
547,Jane Dodds,female,52,Liberal Democrats,Montgomeryshire,False,DoddsJane,542025094,220,1390,2438,572,349,135,220,205,0.6136363636363636,1.0,0.9318181818181818,75,0.02243493867783428,no
548,Martyn Singleton,male,0,Labour Party,Montgomeryshire,False,MartynSingleton,932745390,972,786,966,41697,145,426,972,830,0.4382716049382716,1.0,0.8539094650205762,67,0.006258757589911256,no
549,Douglas Ross,male,32,Conservative and Unionist Party,Moray,False,Douglas4Moray,2890801661,134,3457,191,551,107,38,134,77,0.2835820895522388,1.0,0.5746268656716418,52,0.02631578947368421,no
550,David Morris,male,49,Conservative and Unionist Party,Morecambe and Lunesdale,True,davidmorrisml,187632184,1992,7912,997,28696,617,860,1992,1382,0.43172690763052207,1.0,0.6937751004016064,508,0.021312300721597583,yes
551,Matthew Severn,male,0,Liberal Democrats,Morecambe and Lunesdale,False,Matt_Severn,1963428127,159,403,663,320823,60,36,159,116,0.22641509433962265,1.0,0.7295597484276729,66,0.029676258992805755,no
552,Andrea Jenkyns,female,41,Conservative and Unionist Party,Morley and Outwood,True,andreajenkyns,1350441445,1032,8082,2077,135673,589,164,1029,390,0.15891472868217055,0.997093023255814,0.37790697674418605,401,0.03001721685754922,no
553,Ruaraidh Ferguson,male,0,Liberal Democrats,Na h-Eileanan an Iar,False,RuaraidhF,124768144,442,173,314,85142,149,237,442,371,0.5361990950226244,1.0,0.8393665158371041,31,0.00741272118603539,no
554,Clare Bentley,female,0,Liberal Democrats,Neath,False,ClareBentley13,3127533492,46,44,107,38376,9,10,45,12,0.21739130434782608,0.9782608695652174,0.2608695652173913,17,0.032818532818532815,no
555,Bruce Tennent,male,0,Liberal Democrats,New Forest East,False,BruceTennent,962576641,19,140,255,406,2,8,19,13,0.42105263157894735,1.0,0.6842105263157895,10,0.05405405405405406,no
556,Lena Samuels,female,0,Labour Party,New Forest West,False,LabourNFW,312926964,31,327,819,23,8,19,30,29,0.6129032258064516,0.967741935483871,0.9354838709677419,7,0.021341463414634148,no
557,Imogen Shepherd-DuBey,Female,0,Liberal Democrats,New Forest West,False,imogen4nfwest,3066126892,486,199,753,39218,45,34,486,65,0.06995884773662552,1.0,0.1337448559670782,215,0.03400822524517558,no
558,Desmond Swayne,male,59,Conservative and Unionist Party,New Forest West,True,DesmondSwayne,1633543440,168,3524,274,2958,262,93,167,116,0.5535714285714286,0.9940476190476191,0.6904761904761905,64,0.03431635388739947,yes
559,David Dobbie,male,0,Liberal Democrats,Newark,False,SiberianT,19599760,353,177,441,45016,14,148,349,293,0.4192634560906516,0.9886685552407932,0.830028328611898,45,0.01087219135056777,no
560,Robert Jenrick,Male,33,Conservative and Unionist Party,Newark,True,RobertJenrick,2323710210,1218,5891,541,10000,2051,496,1217,936,0.4072249589490969,0.9991789819376026,0.7684729064039408,467,0.027045809926449296,yes
561,Michael Payne,male,0,Labour Party,Newark,False,MichaelPayneUK,40297217,1674,2984,1919,209721,1383,315,1674,1013,0.1881720430107527,1.0,0.6051373954599761,654,0.029384014018061733,no
562,Richard Benyon,male,55,Conservative and Unionist Party,Newbury,True,RichardBenyonMP,119074643,1089,13532,390,19463,1589,596,1086,910,0.5472910927456383,0.9972451790633609,0.8356290174471993,365,0.025463931910143713,yes
563,Nick Cott,male,0,Liberal Democrats,Newcastle upon Tyne Central,False,cott_nick,269727431,398,730,1408,4788,45,118,398,202,0.2964824120603015,1.0,0.507537688442211,140,0.025725836089672913,no
564,Simon Kitchen,male,0,Conservative and Unionist Party,Newcastle upon Tyne Central,False,skitchen82,2863801762,146,370,477,2319,57,84,146,99,0.5753424657534246,1.0,0.678082191780822,62,0.03606748109365911,no
565,Wendy Taylor,female,0,Liberal Democrats,Newcastle upon Tyne East,False,NewcastleEastLD,2912985754,113,271,246,3505,6,15,112,18,0.13274336283185842,0.9911504424778761,0.1592920353982301,47,0.02959697732997481,no
566,Catherine McKinnell,female,39,Labour Party,Newcastle upon Tyne North,True,CatMcKinnell,77808680,420,16746,737,20159,487,78,420,180,0.18571428571428572,1.0,0.42857142857142855,167,0.029411764705882353,yes
567,Ian Wilkes,male,53,Liberal Democrats,Newcastle-under-Lyme,False,nullibdems,257653019,967,314,303,11459,8,806,967,834,0.8335056876938987,1.0,0.8624612202688728,263,0.04775739967314327,no
568,Jessica Morden,female,47,Labour Party,Newport East,True,jessicamordenmp,43312141,961,6691,1617,19654,486,194,961,438,0.20187304890738814,1.0,0.4557752341311134,384,0.02934658005349637,yes
569,Paul Flynn,male,80,Labour Party,Newport West,True,PaulFlynnMP,84563846,29,19991,2528,3860,143,19,29,26,0.6551724137931034,1.0,0.896551724137931,9,0.019313304721030045,yes
570,Ed Townsend,male,0,Liberal Democrats,Newport West,False,EdTby1,65383450,9,39,59,0,2,5,9,9,0.5555555555555556,1.0,1.0,1,0.010526315789473684,no
571,Roy Freer,male,42,Labour Party,Newton Abbot,False,RoyFreer,20306686,1923,311,455,151294,132,718,1922,1764,0.3733749349973999,0.999479979199168,0.9173166926677067,212,0.010481558390190843,no
572,Anne Marie Morris,female,58,Conservative and Unionist Party,Newton Abbot,True,AnneMarieMorris,80968760,1784,11745,599,17595,936,630,1784,1100,0.3531390134529148,1.0,0.6165919282511211,769,0.02957351074875976,no
573,Yvette Cooper,female,46,Labour Party,"Normanton, Pontefract and Castleford",True,YvetteCooperMP,328634628,787,142322,670,41882,9715,258,787,553,0.3278271918678526,1.0,0.7026683608640406,308,0.02686436982119494,yes
574,Carol-Anne Freeman,female,0,Conservative and Unionist Party,North Antrim,False,CalFreeman,23777452,741,571,1230,60955,214,192,741,577,0.2591093117408907,1.0,0.7786774628879892,177,0.016701264389507454,no
575,Scott Mann,male,38,Conservative and Unionist Party,North Cornwall,True,scottmann4NC,112761860,431,3448,866,2734,105,155,431,256,0.35962877030162416,1.0,0.5939675174013921,136,0.024967872223242153,no
576,John Whitby,male,0,Labour Party,North Cornwall,False,NCORNWALLCLP,2187308145,861,213,327,10970,94,609,861,667,0.7073170731707317,1.0,0.7746806039488966,299,0.03755337854810349,no
577,Mark Cann,male,36,Labour Party,North Devon,False,markcann,22804395,56,159,37,1400,14,20,56,42,0.35714285714285715,1.0,0.75,23,0.034954407294832825,no
578,Nick Harvey,male,54,Liberal Democrats,North Devon,False,NickHarveyND,2204660084,139,1684,233,1134,487,65,138,118,0.4676258992805755,0.9928057553956835,0.8489208633093526,59,0.02964824120603015,yes
579,Peter Heaton-Jones,male,52,Conservative and Unionist Party,North Devon,True,PeterNorthDevon,1227716558,1510,2968,809,9225,783,472,1507,950,0.3125827814569536,0.9980132450331126,0.6291390728476821,413,0.01772988752468447,no
580,Simon Hoare,male,46,Conservative and Unionist Party,North Dorset,True,Simon4NDorset,3012159189,87,3209,930,37,42,66,87,87,0.7586206896551724,1.0,1.0,31,0.028310502283105023,no
581,Mark Brotherston,male,0,Conservative and Unionist Party,North Down,False,MarkBrotherston,608508170,322,536,700,8020,55,235,322,278,0.7298136645962733,1.0,0.8633540372670807,81,0.02471772963075984,no
582,Laetitia Glossop,female,0,Conservative and Unionist Party,North Durham,False,TishGlossop,714049944,31,437,199,5714,20,8,31,17,0.25806451612903225,1.0,0.5483870967741935,9,0.025280898876404494,no
583,Kevan Jones,male,51,Labour Party,North Durham,True,KevanJonesMP,815306454,1576,15199,9014,60688,2581,651,1575,1048,0.4130710659898477,0.9993654822335025,0.6649746192893401,551,0.030732333091639245,yes
584,Lucy Kathleen Nethsingha,female,42,Liberal Democrats,North East Cambridgeshire,False,LNethsingha,1551071150,67,839,366,172,40,45,67,65,0.6716417910447762,1.0,0.9701492537313433,41,0.05176767676767677,no
585,Ken Rustidge,Male,0,Labour Party,North East Cambridgeshire,False,KRustidge,2704774585,1360,347,329,165740,11,57,1358,38,0.04191176470588235,0.9985294117647059,0.027941176470588237,789,0.0448346403000341,no
586,Lee Benjamin Rowley,male,35,Conservative and Unionist Party,North East Derbyshire,False,Lee4NED,1216506050,730,1000,324,143292,143,352,730,485,0.4821917808219178,1.0,0.6643835616438356,224,0.022519352568613652,no
587,Huw Bell,Male,34,Conservative and Unionist Party,North East Fife,False,HuwBell1,1394315468,2334,1169,2315,56831,641,669,2334,1167,0.2866323907455013,1.0,0.5,915,0.0320557735426009,no
588,Tim Brett,Male,0,Liberal Democrats,North East Fife,False,CllrTimBrett,2432641802,527,276,180,910,60,399,527,450,0.7571157495256167,1.0,0.8538899430740038,196,0.03934952820718731,no
589,Brian Thomson,male,0,Labour Party,North East Fife,False,Brian_R_Thomson,573682548,458,500,742,10889,174,224,458,338,0.4890829694323144,1.0,0.7379912663755459,132,0.026607538802660754,no
590,Amran Hussain,male,0,Labour Party,North East Hampshire,False,AmranHussain,36917686,2013,21668,11070,454405,3061,898,2013,1309,0.446100347739692,1.0,0.6502732240437158,695,0.028045680158185708,no
591,Joe Jordan,male,29,Liberal Democrats,North East Hertfordshire,False,geekofhearts,19534396,1109,1204,2059,218427,54,117,1107,559,0.1055004508566276,0.9981965734896303,0.5040577096483319,294,0.019779332615715822,no
592,Chris York,male,0,Labour Party,North East Hertfordshire,False,ChrisYorkUK,42163539,1276,1554,3051,38505,206,556,1276,1028,0.43573667711598746,1.0,0.8056426332288401,583,0.043798362256780105,no
593,Todd Foreman,male,0,Labour Party,North East Somerset,False,ToddDForeman,250306638,1139,1651,1600,219433,702,274,1139,729,0.2405618964003512,1.0,0.6400351185250219,442,0.028951332940328815,no
594,Wera Hobhouse,female,55,Liberal Democrats,North East Somerset,False,Wera_Hobhouse,19915728,691,3909,824,28464,111,122,691,281,0.17655571635311143,1.0,0.40665701881331406,321,0.035313531353135315,no
595,Jeanie Falconer,female,55,Liberal Democrats,North Herefordshire,False,jeanie4northhfd,3034405491,188,321,775,1538,57,45,188,105,0.2393617021276596,1.0,0.5585106382978723,60,0.024834437086092714,no
596,Sally Prentice,Female,0,Labour Party,North Herefordshire,False,SallyPrentice,449139643,633,1200,241,1948,96,190,633,483,0.3001579778830964,1.0,0.7630331753554502,165,0.02218636546994756,no
597,Denise Burke,female,0,Labour Party,North Norfolk,False,thedeniseb,394841647,2376,670,498,33701,462,355,2373,1054,0.1494107744107744,0.9987373737373737,0.4436026936026936,859,0.027080706179066834,no
598,Graeme Currie,male,59,Labour Party,North Shropshire,False,graeme_currie1,1342705754,205,458,720,2003,130,101,193,163,0.4926829268292683,0.9414634146341463,0.7951219512195122,116,0.048945147679324896,no
599,Owen Paterson,male,59,Conservative and Unionist Party,North Shropshire,True,OwenPaterson,2660755152,270,8208,320,3269,1083,117,266,215,0.43333333333333335,0.9851851851851852,0.7962962962962963,84,0.023417897964873154,yes
600,Tom Thornhill,male,0,Liberal Democrats,North Shropshire,False,tomssthornhill,392155662,1189,697,1728,418788,207,374,1189,575,0.31455004205214465,1.0,0.48359966358284273,152,0.00937288031078498,no
601,Liam Fox,male,54,Conservative and Unionist Party,North Somerset,True,LiamFox,532241033,536,39717,1173,4916,1699,221,535,400,0.4123134328358209,0.9981343283582089,0.746268656716418,223,0.033338316639258486,yes
602,Marcus Kravis,male,46,Liberal Democrats,North Somerset,False,MarcusKravis,483224449,730,667,424,24296,86,300,729,415,0.410958904109589,0.9986301369863013,0.5684931506849316,127,0.012923577897628982,no
603,Mark Dempsey,male,0,Labour Party,North Swindon,False,dempsey4labour,260738126,1046,1321,975,9285,229,466,1043,748,0.44550669216061184,0.997131931166348,0.7151051625239006,496,0.04091396519013445,no
604,Justin Tomlinson,male,39,Conservative and Unionist Party,North Swindon,True,JustinTomlinson,250311545,1210,13858,1487,16233,1494,254,1210,724,0.20991735537190082,1.0,0.5983471074380166,434,0.025284008156131663,yes
605,George Cunningham,male,59,Liberal Democrats,North Thanet,False,GFCunningham,1527302432,218,423,465,848,199,149,218,199,0.6834862385321101,1.0,0.9128440366972477,101,0.030680437424058325,no
606,Frances Rehal,female,0,Labour Party,North Thanet,False,rehalfrances,391973986,416,404,703,35600,64,172,406,299,0.41346153846153844,0.9759615384615384,0.71875,150,0.028089887640449437,no
607,Martin McGann,Male,32,Conservative and Unionist Party,North Tyneside,False,martinmcgann83,360890130,2020,436,723,466819,168,307,2018,936,0.15198019801980198,0.999009900990099,0.4633663366336634,498,0.015394126738794436,no
608,Alan Beddow,Male,0,Liberal Democrats,North Warwickshire,False,AlanBeddow,23210863,4,119,61,0,0,3,4,4,0.75,1.0,1.0,1,0.021739130434782608,no
609,Mike O'Brien,male,61,Labour Party,North Warwickshire,False,mikeobrien4mp,1520163139,925,802,498,8821,384,400,925,807,0.43243243243243246,1.0,0.8724324324324324,390,0.0322234156820623,no
610,Pat Glass,female,58,Labour Party,North West Durham,True,PatMGlass,118429508,664,16157,791,25826,537,216,664,312,0.3253012048192771,1.0,0.46987951807228917,260,0.029401786723962455,yes
611,Owen Leighton Temple,male,65,Liberal Democrats,North West Durham,False,OwenTemple2,376905231,317,382,73,1228,28,281,317,304,0.886435331230284,1.0,0.9589905362776026,88,0.018616458641844722,no
612,Andrew Adams,male,0,Labour Party,North West Hampshire,False,_AndyAdams_,35598574,117,479,820,18008,26,28,117,69,0.23931623931623933,1.0,0.5897435897435898,52,0.03430079155672823,no
613,Kit Malthouse,male,49,Conservative and Unionist Party,North West Hampshire,True,kitmalthouse,19407599,532,4789,387,28357,119,116,532,198,0.21804511278195488,1.0,0.37218045112781956,137,0.018546094490320835,no
614,Alexander Payton,male,0,Liberal Democrats,North West Hampshire,False,ACPayton,114689761,57,107,70,734,9,21,57,26,0.3684210526315789,1.0,0.45614035087719296,15,0.017985611510791366,no
615,Andrew Bridgen,male,51,Conservative and Unionist Party,North West Leicestershire,True,ABridgen,309587728,466,12066,1171,5431,155,143,464,198,0.30686695278969955,0.9957081545064378,0.4248927038626609,185,0.02857142857142857,yes
616,Hugh Lanham,male,0,Liberal Democrats,North West Norfolk,False,HughinNorfolk,67575441,360,812,1547,14590,44,149,354,251,0.41388888888888886,0.9833333333333333,0.6972222222222222,116,0.025108225108225107,no
617,James Gray,male,61,Conservative and Unionist Party,North Wiltshire,True,JGray,86192099,276,10441,91,2907,144,73,276,167,0.2644927536231884,1.0,0.605072463768116,85,0.02564102564102564,yes
618,Brian Mathew,male,55,Liberal Democrats,North Wiltshire,False,BrianMathew4NW,1704469674,155,365,288,3486,15,52,155,109,0.33548387096774196,1.0,0.7032258064516129,41,0.018990273274664196,no
619,Michael Ellis,male,48,Conservative and Unionist Party,Northampton North,True,Michael_Ellis1,19858924,920,6325,195,57768,615,307,920,474,0.33369565217391306,1.0,0.5152173913043478,349,0.02645342226938528,yes
620,Sally Keeble,female,64,Labour Party,Northampton North,False,Sally_Keeble,130857126,1613,1692,700,51285,665,264,1562,1042,0.16367017978921264,0.9683818970861748,0.6460012399256044,606,0.03162014088181581,no
621,Angela Paterson,female,0,Liberal Democrats,Northampton North,False,angelalibdems,528528903,34,29,32,466,7,18,34,21,0.5294117647058824,1.0,0.6176470588235294,14,0.02959830866807611,no
622,David Mackintosh,male,0,Conservative and Unionist Party,Northampton South,True,davidmackintosh,103085575,1660,4010,201,42286,1171,684,1660,1244,0.41204819277108434,1.0,0.7493975903614458,475,0.01984707307901224,no
623,Jessica Asato,female,34,Labour Party,Norwich North,False,Jessica_Asato,15673183,708,11673,4775,10315,674,76,706,376,0.10734463276836158,0.9971751412429378,0.5310734463276836,200,0.02306805074971165,no
624,Chloe Smith,female,33,Conservative and Unionist Party,Norwich North,True,NorwichChloe,386776248,1719,13930,339,11465,1871,475,1719,1397,0.2763234438627109,1.0,0.8126817917393834,718,0.03003681392235609,yes
625,James Wright,male,40,Liberal Democrats,Norwich North,False,JamesWrightLD,2819552283,333,684,1348,6682,33,239,332,282,0.7177177177177178,0.996996996996997,0.8468468468468469,160,0.04829459704195593,no
626,Lisa Townsend,Female,0,Conservative and Unionist Party,Norwich South,False,_Lisa_Townsend,142994950,557,806,1064,13806,133,125,555,291,0.2244165170556553,0.9964093357271095,0.5224416517055656,160,0.021319120586275817,no
